FIPS_final,Name_final,group,superclus2,sample,count,unemployed,lastworked_pastyr,male,age25,agemed,age75,a2534,a3544,a4554,a5564,whiteNH,blackNH,latino,asianNH,otherNH,insch,lths,hs,sc,aa,baplus,dis,fb,lep,married,children,nospouse_kids,snap,fincpadj
12103c,"Pinellas County, FL",2,2,305,9015.864945751042,.15221883,.12369157,.37585592,57,59,61,0,0,0,1,.76903552,.092766523,.053223208,.069773756,.015201005,0,.28040823,.71959174,0,0,0,.20670475,.2023342,.11716305,.56954694,.0014224269,0,.31248885,37578.12996474765
12103c,"Pinellas County, FL",3,1,511,18884.07215772133,.3023065,.23151168,.44023484,40,46,50,0,.42956367,.56275868,.0076776617,.66824991,.16301279,.11457311,.04288628,.011277894,.0012003061,.3204402,.67955977,0,0,0,.2330659,.13854787,.1203498,.36469653,.25850502,.1034933,.45665687,28703.04286767085
12103c,"Pinellas County, FL",4,6,445,12304.42056905266,.26582029,.32880557,.38038331,47,55,60,0,.19686402,.28913656,.5139994,.8378104,.05080412,.041134618,.051967215,.018283634,0,0,0,0,0,1,.1176668,.16469988,.058043644,.58596057,.17618366,.066661008,.13051575,67084.688
12103c,"Pinellas County, FL",5,7,61,2437.960257700311,.39167914,.5465036,.38698295,27,30,31,1,0,0,0,.75339478,.051871851,.040438809,.071375556,.082918979,.011348285,0,0,0,0,1,.048910052,.2437268,.047923002,.41646397,.1559283,.033439506,.1519766,83104.912
12103c,"Pinellas County, FL",6,5,121,4797.946292537893,.51720542,.46998233,.44440362,27,30,32,1,0,0,0,.70441526,.12472196,.091611706,.037432015,.04181904,.087527901,0,0,.67517996,.32482004,0,.073185198,.11044946,.0061962833,.25567734,.36770386,.16359343,.38187271,32803.47756305241
12103c,"Pinellas County, FL",7,3,202,9554.611829669359,.35043412,.26112142,.4605042,26,29,32,1,0,0,0,.55754763,.22714211,.15963598,.031587698,.024086604,.019149458,.35654539,.64345461,0,0,0,.13426295,.19263262,.10760102,.22761592,.38670358,.2512508,.5091998,30753.26021536163
12103c,"Pinellas County, FL",8,5,20,834.5527115240304,.37572631,0,.23746374,29,37,44,.32785252,.46627948,.20586801,0,.21590947,0,.66338199,.12070855,0,.028307272,0,0,.45851478,.069267325,.47221792,0,.83812588,1,.96804678,1,.32253924,.42167908,31675.85802182248
12105c,"Polk County, FL",ALL,,1593,54051.24258051245,.28898442,.21842177,.38361108,33,43,54,.29751584,.22793761,.2483391,.22620744,.59119123,.13669641,.23527384,.018082837,.018755661,.014676644,.23723906,.40221503,.18650825,.068560734,.10547692,.17265812,.17133422,.159813,.49677625,.30799198,.12027496,.34843323,33317.52522398367
12105c,"Polk County, FL",1,5,177,7011.201497330243,.41267622,.31917179,.39445096,29,33,40,.59001446,.25146487,.1585207,0,.36805561,.24929427,.33704945,.017450787,.02814988,.06200387,0,0,.74239028,.25760975,0,.1045846,.13093115,.093902983,.47796518,.51297545,.17497475,.50355959,34042.976
12105c,"Polk County, FL",2,4,246,6775.594276290381,.24422897,.21403487,.31733131,45,53,58,0,.22008508,.35479441,.4251205,.90240425,.042220637,.045590546,.0032723916,.0065121697,.022963239,0,0,.71963507,.28036493,0,.24466306,.09579853,.031630021,.62529284,.16129431,.049153715,.23903501,40050.56
12105c,"Polk County, FL",3,7,104,3548.652847739941,.28435889,.30601895,.25954571,32,41,49,.35147732,.28692475,.36159793,0,.48983219,.11192635,.35693902,.023618573,.01768386,.028373828,0,0,0,0,1,.091705635,.20719855,.25175101,.58982664,.33954999,.047674365,.19391973,41004.34695381551
12105c,"Polk County, FL",4,6,77,2152.505890464437,.15792423,.14713755,.39817318,58,60,62,0,0,0,1,.80002749,.049812425,.0098253191,.077357791,.062976986,.015330968,0,0,0,0,1,.076577932,.095631063,.041432574,.76149315,0,0,.069028549,56271.03679999999
12105c,"Polk County, FL",5,2,245,7193.842766681779,.14550257,.18070151,.33382457,57,59,61,0,0,0,1,.67549491,.10098666,.16995323,.044159763,.0094054518,0,.33777428,.66222572,0,0,0,.18188375,.22807875,.19530803,.6470927,.033727132,.0074842186,.22570904,37929.02093227935
12105c,"Polk County, FL",6,1,475,16672.32514880953,.28429911,.18091181,.44887286,40,45,50,0,.48270634,.51729369,0,.58077532,.11868426,.27585676,.0029209857,.021762673,0,.40566403,.59433597,0,0,0,.20974346,.1783627,.201424,.45532662,.29859731,.11247092,.41096273,29178.07512039783
12105c,"Polk County, FL",7,3,269,10697.12015319615,.36796266,.2242799,.38848108,27,29,32,1,0,0,0,.4914591,.2005264,.27439407,.020208353,.013412074,.0064775134,.33932573,.66067427,0,0,0,.15385118,.19988051,.18880072,.30708155,.51715106,.26577345,.40860793,29523.12980674717
13067c,"Cobb County, GA",ALL,,1245,49000.89396020349,.36742979,.30577478,.29576305,33,45,55,.28766367,.20315211,.2399513,.26923293,.49104974,.26179105,.17054814,.056385741,.020225322,.028200138,.1929193,.2640647,.20245996,.064240649,.27631539,.1283074,.29611039,.16415852,.57888454,.32705426,.11202016,.25678927,47667.55333381053
13067c,"Cobb County, GA",1,4,203,6466.108871464181,.33571127,.35395452,.27148426,50,55,59,0,.10235061,.38476959,.51287979,.64638478,.24876732,.0744709,.0069914246,.023385596,.022685051,0,0,.731327,.268673,0,.17152126,.15138519,.030846545,.57174444,.0081484932,0,.12330543,79760.13614226396
13067c,"Cobb County, GA",2,5,152,6602.459508976978,.58885878,.5232178,.34970418,27,32,39,.6686101,.22317825,.10821162,0,.44232479,.36246347,.089935459,.047516797,.057759486,.15134692,0,0,.78635538,.21364465,0,.075546637,.16609751,.045380019,.49335527,.56955206,.19129044,.33011076,46538.75072
13067c,"Cobb County, GA",3,3,173,9532.896499128608,.36564428,.25031266,.24404021,29,32,36,.71962196,.18299855,.097379521,0,.25832447,.23253204,.4775928,.016943794,.014606903,.0018544054,.52963883,.47036117,0,0,0,.052642535,.59654427,.53960717,.48505723,.57471538,.2311307,.46459606,30288.65929453062
13067c,"Cobb County, GA",4,1,320,12859.72791458852,.30180466,.21525022,.37905493,43,50,58,0,.30269289,.32433352,.37297359,.49724185,.300457,.12266149,.060590904,.019048773,0,.34248203,.65751797,0,0,0,.22616966,.24258879,.12544076,.54735976,.23964848,.093913756,.30432501,39850.3072
13067c,"Cobb County, GA",5,6,331,10718.47638498641,.3062304,.26610127,.25969735,47,54,58,0,.20359655,.32245752,.47394592,.63413817,.21181677,.082465515,.064649254,.0069302982,.0039399657,0,0,0,0,1,.10924701,.25431409,.067393035,.76843256,.26698092,.044533554,.096743852,83798.62404820137
13067c,"Cobb County, GA",6,7,66,2821.224781058744,.45959792,.43723583,.15730239,26,29,32,1,0,0,0,.46358585,.16852161,.094830565,.27306199,0,.062376376,0,0,0,0,1,.034747608,.31967291,.02315779,.53601396,.2802586,.11970627,.080328286,75858.04186455869
13089c,"DeKalb County, GA",ALL,,1434,57161.82311869377,.38217673,.29511452,.40522084,33,42,54,.30001107,.24769294,.23362148,.21867453,.18687169,.60979205,.10424718,.082691714,.016397372,.03387307,.22573693,.27155936,.2219439,.067918517,.21284129,.16529323,.2846407,.20053394,.44568145,.30117476,.11789358,.38020697,36045.504
13089c,"DeKalb County, GA",1,1,347,14645.11640813637,.27163795,.18666349,.47095084,44,52,57,0,.25925383,.38200068,.35874549,.16191024,.62961334,.10600987,.087382399,.015084134,.0036592593,.42908186,.57091814,0,0,0,.29048276,.3012374,.25720266,.38810748,.013902571,.0024581573,.45285079,35336.76917695239
13089c,"DeKalb County, GA",2,3,323,13781.24650728644,.35736468,.2564202,.31388569,28,32,39,.61447817,.27587268,.10964914,0,.039482322,.59380394,.24255593,.11214492,.01201286,.0070420494,.48033255,.51966745,0,0,0,.11788658,.47703409,.42906138,.51463491,.67242604,.23746277,.48496163,27677.93419382547
13089c,"DeKalb County, GA",3,5,219,9546.748190011722,.63179082,.53847557,.37240943,29,33,37,.61120188,.29335982,.092674792,.002763486,.068773307,.84902799,.035526533,.029433304,.017238885,.13784377,0,0,.78532094,.21467906,0,.10409552,.12817527,.035930183,.30994749,.4788228,.2595782,.44581142,35644.9984
13089c,"DeKalb County, GA",4,4,185,7022.316200465236,.36707005,.17706257,.50499976,47,55,58,0,.16531111,.32333109,.51135778,.24951257,.65392387,.051720276,.030952703,.013890559,.044221371,0,0,.73899508,.26100492,0,.20144729,.13213517,.047674444,.44589213,.03719262,.0029429987,.34110427,43878.17109801002
13089c,"DeKalb County, GA",5,6,273,9128.28598551273,.32008022,.31700543,.39992777,44,52,58,0,.26977146,.33270961,.39751893,.47797516,.38751516,.026375577,.082748681,.025385432,.0030673887,0,0,0,0,1,.094115555,.22183566,.054875791,.53570646,.21342371,.08400736,.14733142,62531.62910456865
13089c,"DeKalb County, GA",6,7,87,3038.109827281321,.46469852,.43579373,.39105678,27,31,33,.93673801,.044717874,.018544108,0,.32744202,.40085447,.039691158,.21325137,.018760998,.043155625,0,0,0,0,1,.099460036,.36478862,.19893901,.565979,.31751743,.054257922,.13877711,46129.89032304245
13121c,"Fulton County, GA",ALL,,1816,76981.3035826265,.38201848,.31237748,.38751671,34,45,54,.26574007,.23182291,.26563802,.23679897,.30853656,.5226444,.086697429,.055780508,.026341131,.027918201,.16043992,.32072943,.19662939,.052172892,.27002838,.15535189,.18599164,.11221013,.38681707,.23064259,.10676606,.3325637,48385.1294055023
13121c,"Fulton County, GA",1,1,601,29303.55671159253,.43844122,.33300948,.45170346,31,37,46,.38739574,.31886107,.29374319,0,.12274083,.67949879,.15401614,.016972769,.026771473,.0089485981,.34787858,.65212142,0,0,0,.17931576,.18898188,.14525059,.23541188,.26878798,.1508632,.4780204,30958.28195013071
13121c,"Fulton County, GA",2,2,178,7737.487136302057,.16736275,.14903034,.42362073,57,59,61,0,0,0,1,.23435324,.61689681,.038671017,.10806919,.0020097333,0,.27874619,.72125381,0,0,0,.25920284,.28155437,.24008521,.34622324,.035751048,.017125633,.36515343,42404.12301234286
13121c,"Fulton County, GA",3,7,97,3901.35261560747,.50980699,.42421609,.34047821,28,29,32,1,0,0,0,.43741581,.2402256,.036569517,.24256149,.043227606,.062433854,0,0,0,0,1,.0044191172,.372769,.14313239,.37281072,.1718545,.080747969,.086009279,57072.048
13121c,"Fulton County, GA",4,6,482,16885.78313661431,.30728737,.30150235,.30817696,44,52,58,0,.25522366,.37788957,.36688673,.59789026,.24102232,.046445772,.096120089,.018521573,.002359777,0,0,0,0,1,.066738382,.17375585,.064588897,.68637359,.26063573,.060840309,.087825164,106303.7694777667
13121c,"Fulton County, GA",5,4,267,10614.60023448645,.25466824,.076863095,.2927762,45,52,58,0,.22877678,.36645651,.40476671,.45168445,.47031426,.035631519,.028005896,.014363879,.034625597,0,0,.75643098,.243569,0,.20551524,.12413671,.065518215,.50033635,.2149273,.067686588,.30335903,56996.04226580355
13121c,"Fulton County, GA",6,5,191,8538.523748023772,.63061243,.65277708,.43068653,27,32,42,.60942519,.20662127,.18395351,0,.20433149,.64995199,.065173559,.010992234,.069550753,.14475498,0,0,.83241254,.16758747,0,.16084637,.10488299,.021031005,.21608973,.26342127,.18795097,.43678921,41516.9012907382
13135c,"Gwinnett County, GA",ALL,,1388,67679.13121027115,.31421083,.25189564,.32490587,33,42,53,.27850479,.28290161,.23230118,.20629242,.34485018,.20814939,.28298703,.13377087,.030242531,.038903899,.22407565,.30360678,.20044091,.090343259,.1815334,.091227852,.47604972,.33418328,.59004301,.38029245,.093013696,.23005533,42404.12301234286
13135c,"Gwinnett County, GA",1,2,133,6233.903200998943,.13505077,.15775052,.14287564,57,60,63,0,0,0,1,.34120798,.11989547,.25965995,.24209905,.037137557,.0036018521,.43222857,.56777143,0,0,0,.12464073,.6040045,.55705857,.64336079,.014615688,0,.14119631,50230.325018424
13135c,"Gwinnett County, GA",2,1,383,23037.48290848551,.28745216,.19656271,.295338,32,38,44,.37536183,.38356182,.22852515,.012551193,.027803266,.22384076,.5878709,.14095962,.019525466,.01044057,.46998113,.53001887,0,0,0,.041741781,.73079216,.60972834,.59019011,.54343176,.099866435,.31568441,30288.65929453062
13135c,"Gwinnett County, GA",3,1,131,6441.701793802017,.25697693,.28692058,.45506331,32,41,48,.29250607,.32470927,.38278466,0,1,0,0,0,0,.0042250454,.25514871,.74485129,0,0,0,.21718402,.094037496,.042524673,.44783682,.27342254,.10441002,.27776951,42131.96649504543
13135c,"Gwinnett County, GA",4,6,206,7524.152285565196,.28181458,.37173849,.37521672,47,55,59,0,.19094524,.29407671,.51497805,.5741241,.14751376,.062965259,.15341522,.061981667,.011736936,0,0,0,0,1,.12447269,.31773427,.14836739,.6211521,.016798135,.0030746332,.065962069,85817.86800117006
13135c,"Gwinnett County, GA",5,7,127,4761.870757313026,.47009388,.32233682,.34297603,30,34,42,.5460791,.25175315,.20216776,0,.35199448,.2299332,.094130598,.25657928,.06736242,0,0,0,0,0,1,.049758069,.46889046,.24995334,.68026298,.66415179,.10269342,.11606558,49519.93870260459
13135c,"Gwinnett County, GA",6,4,251,10980.48952558467,.30191192,.080791645,.31137151,41,50,57,0,.36975583,.30568054,.32456362,.53221518,.2143715,.12693545,.10463457,.021843292,.069390193,0,0,.70128202,.29871798,0,.10882508,.37016097,.16442098,.67828184,.32831284,.1139629,.18592399,50063.2
13135c,"Gwinnett County, GA",7,5,157,8699.530738522046,.5140503,.51370972,.40094584,28,32,37,.65715903,.17505988,.1677811,0,.26322705,.41663089,.19250965,.088724792,.038907621,.17156543,0,0,.67420268,.32579732,0,.076799259,.26713261,.081848063,.46908182,.5140633,.17912708,.29166219,43669.62950581352
15003c,"Honolulu County, HI",ALL,,1722,57048.93902184161,.22939001,.26733857,.36949483,32,43,55,.31089783,.2115107,.20777643,.26981506,.18111539,.022835366,.098400034,.53367543,.16397379,.014628684,.14208786,.3395634,.21776797,.093699791,.20688099,.14880469,.30492443,.22311234,.53832465,.26728907,.087668203,.26873729,61814.05303287688
15003c,"Honolulu County, HI",1,6,373,11802.34045572846,.23241401,.36570677,.3245095,33,46,57,.28234929,.18822038,.17484511,.35458523,.35073265,.0061368831,.047316734,.5062623,.089551449,.011401147,0,0,0,0,1,.096922055,.25217944,.13199243,.59330773,.18432805,.072134994,.08292751,80769.7581187483
15003c,"Honolulu County, HI",2,1,28,851.977449444703,.1762829,.24276641,.35905483,39,43,49,0,.58923423,.41076574,0,1,0,0,0,0,0,.22245604,.77754396,0,0,0,.11697555,.16693531,0,.63634884,.31991529,.10289788,.19305536,55069.52
15003c,"Honolulu County, HI",3,5,160,6323.124186643175,.28617102,.36169615,.28090829,27,30,32,.99199873,.0054009072,.0026003793,0,.19579139,.063490063,.14982159,.40022421,.19067276,.079455644,0,0,.68573236,.31426761,0,.084131584,.14500776,.12759778,.45312923,.42891628,.1810776,.24638282,57406.08573534171
15003c,"Honolulu County, HI",4,4,338,10692.96634081995,.26078692,.25387672,.33093104,40,49,57,0,.39980769,.28890049,.31129181,.11541934,.033144247,.11449137,.56006771,.17687732,.01083374,0,0,.69971943,.30028054,0,.16841134,.33764273,.20366737,.63479191,.31687698,.086904436,.24813978,66632.06379995021
15003c,"Honolulu County, HI",5,1,573,18426.26868074748,.17614073,.16889331,.42659378,44,53,58,0,.25172532,.3206735,.42760119,.063403405,.019326184,.09625487,.63740748,.18360807,.0023374946,.30433959,.69566041,0,0,0,.19721068,.3954038,.33347362,.53846884,.19057815,.060222022,.33137533,60577.31858906123
15003c,"Honolulu County, HI",6,3,222,8199.447067883501,.24795881,.26781011,.41199353,27,29,32,.99171048,.0082895411,0,0,.11558168,.014431284,.1353699,.51296657,.22165057,.0015448196,.28155452,.71844548,0,0,0,.14239475,.29123449,.24894403,.37534863,.36805159,.10713407,.45383152,52298.41838188953
15003c,"Honolulu County, HI",7,5,28,752.814840574334,.42031097,.55610144,.51793081,39,47,51,0,.43489704,.56510299,0,1,0,0,0,0,.034537043,0,0,.80416071,.19583929,0,.14794523,.10095412,0,.68230915,.22659631,0,.19861755,90876.07410335669
17031a,"Chicago, IL",ALL,,5853,247407.0273151879,.38260332,.23678954,.39621693,32,42,53,.31250322,.24781699,.22867508,.2110047,.19584619,.40246287,.32467368,.062885091,.01413217,.023749009,.25662252,.33438182,.18949002,.050572056,.16893357,.13241708,.31743991,.25004631,.40077001,.2841557,.11976112,.41859463,33519.44961928055
17031a,"Chicago, IL",1,7,756,30273.56177804399,.43583274,.36329767,.38020533,30,36,45,.45530686,.28144667,.26324648,0,.45699915,.21858932,.14123794,.16057728,.022596292,.019385928,0,0,0,0,1,.064172685,.30094537,.12647781,.42317382,.21014962,.07453835,.15219179,57472.5536
17031a,"Chicago, IL",2,6,319,11521.79229596487,.37581602,.38652664,.37171283,56,58,61,0,.086813621,.098898001,.81428838,.52624714,.22476308,.082934506,.13086419,.03519107,.0013013914,0,0,0,0,1,.12788497,.26143429,.088585079,.64037228,.22112072,.071056992,.1185576,86208.83039999999
17031a,"Chicago, IL",3,5,490,22154.70248712826,.64272964,.47060859,.38902733,27,30,33,.87185448,.090426207,.037719287,0,.15958685,.52365774,.24794401,.046507355,.022304034,.14184743,0,0,.79644305,.20355695,0,.08116933,.17074582,.081502683,.23921256,.43068245,.25823498,.48432964,33521.05363474417
17031a,"Chicago, IL",4,4,928,37238.34137569962,.37784487,.20490357,.40679976,41,50,56,0,.35418451,.33466977,.31114569,.23206061,.53271484,.18482505,.035148289,.01525121,.04177789,0,0,.78511024,.21488976,0,.19877778,.15778412,.12233202,.34383035,.16132578,.083076701,.42292291,36846.51519999999
17031a,"Chicago, IL",5,1,2570,114983.1927751433,.36467394,.18307833,.40740675,31,38,46,.38454363,.3182936,.29716277,0,.095979139,.42391643,.42977849,.040581249,.0097446758,.0050048144,.42551473,.5744853,0,0,0,.1128736,.37029767,.32426572,.38041446,.38532162,.15021759,.51282394,28292.9993981327
17031a,"Chicago, IL",6,2,790,31235.4366032072,.22068809,.12883465,.37206525,56,59,61,0,0,0,1,.17103274,.32600233,.42586929,.069914043,.0071816123,0,.46623886,.53376114,0,0,0,.22940974,.45389262,.42795655,.5480786,.049231656,.01495865,.38880879,37313.95572797211
17031b,"Cook County (excluding Chicago), IL",ALL,,4372,201006.1023294515,.35108176,.26461935,.37297481,34,45,55,.26367453,.2337734,.23877247,.26377961,.46370649,.18972793,.23814091,.091232665,.017192015,.022371011,.1810123,.30863553,.21042463,.072631046,.2272965,.11237378,.3627632,.25344783,.53854865,.30291364,.078469723,.26062757,49512.74894673222
17031b,"Cook County (excluding Chicago), IL",1,3,744,37866.52576401084,.39975294,.37447581,.42044702,28,32,37,.67556834,.20808522,.11634646,0,.3928071,.19577526,.37079132,.022269117,.018357212,.017066091,.3099401,.6900599,0,0,0,.069456235,.39046976,.34249076,.43596664,.50596189,.13655041,.39027905,36043.50456049143
17031b,"Cook County (excluding Chicago), IL",2,1,1285,60555.67657603354,.21302575,.084721588,.34495008,43,52,58,0,.29263619,.30290174,.40446207,.35660413,.19581772,.37131765,.066322401,.0099381162,.0017434643,.40703404,.59296596,0,0,0,.15231498,.45779181,.39279431,.57863867,.19132353,.031184604,.2818177,46947.42190652245
17031b,"Cook County (excluding Chicago), IL",3,5,874,43028.7999005088,.52942795,.35361341,.42821962,32,39,48,.35183483,.31545287,.33271229,0,.47267106,.27324867,.15625519,.07836879,.019456312,.068511315,0,0,.75860864,.24139133,0,.10859808,.23522946,.10695139,.40687457,.36957791,.15427972,.31068543,42303.16081469442
