FIPS_final,Name_final,stpuma,cbsa,metro_name,pct_supercluster1,pct_supercluster2,pct_supercluster3,pct_supercluster4,pct_supercluster5,pct_supercluster6,pct_supercluster7,pct_cluster1,pct_cluster2,pct_cluster3,pct_cluster4,pct_cluster5,pct_cluster6,pct_cluster7,pct_cluster8,pct_cluster9
6029c,"Kern County, CA",0602903,12540,"Bakersfield, CA",.21855922,.18614718,.27777779,.14649682,.18904109,.2086331,,.2086331,.18904109,.21855922,.27777779,.14649682,.18614718,,,
6029c,"Kern County, CA",0602904,12540,"Bakersfield, CA",.16727717,.14285715,.19753087,.082802549,.12054794,.093525179,,.093525179,.12054794,.16727717,.19753087,.082802549,.14285715,,,
6029c,"Kern County, CA",0602905,12540,"Bakersfield, CA",.18315019,.25541127,.17283951,.27388534,.24109589,.24460432,,.24460432,.24109589,.18315019,.17283951,.27388534,.25541127,,,
6037a,"Los Angeles, CA",0603705,31080,"Los Angeles-Long Beach-Anaheim, CA",.021541949,.031668697,,.085385881,.040645879,.085007727,.044311378,.021541949,.085385881,.041322313,.044311378,.085007727,.031668697,.038709678,,
6037a,"Los Angeles, CA",0603706,31080,"Los Angeles-Long Beach-Anaheim, CA",.029856388,.040803898,,.054187194,.029510023,.03400309,.037125748,.029856388,.054187194,.030803908,.037125748,.03400309,.040803898,.025806451,,
6037a,"Los Angeles, CA",0603707,31080,"Los Angeles-Long Beach-Anaheim, CA",.068216175,.067600489,,.022988506,.037861917,.015455951,.013173653,.068216175,.022988506,.039819684,.013173653,.015455951,.067600489,.032258064,,
6037a,"Los Angeles, CA",0603708,31080,"Los Angeles-Long Beach-Anaheim, CA",.040060468,.050548114,,.059113301,.050111357,.035548687,.019161677,.040060468,.059113301,.051840723,.019161677,.035548687,.050548114,.045161292,,
6037a,"Los Angeles, CA",0603721,31080,"Los Angeles-Long Beach-Anaheim, CA",.036470145,.031668697,,.034482758,.043986637,.032457497,.047904193,.036470145,.034482758,.037565742,.047904193,.032457497,.031668697,.062365592,,
6037a,"Los Angeles, CA",0603722,31080,"Los Angeles-Long Beach-Anaheim, CA",.040438399,.035931792,,.029556651,.046213809,.04018547,.032934133,.040438399,.029556651,.044327572,.032934133,.04018547,.035931792,.051612902,,
6037a,"Los Angeles, CA",0603723,31080,"Los Angeles-Long Beach-Anaheim, CA",.060657598,.048112057,,.027914613,.035634745,.029366305,.019161677,.060657598,.027914613,.04207363,.019161677,.029366305,.048112057,.017204301,,
6037a,"Los Angeles, CA",0603724,31080,"Los Angeles-Long Beach-Anaheim, CA",.028533636,.029841656,,.065681443,.045100223,.081916541,.038323354,.028533636,.065681443,.045830201,.038323354,.081916541,.029841656,.043010753,,
6037a,"Los Angeles, CA",0603725,31080,"Los Angeles-Long Beach-Anaheim, CA",.023053667,.042021923,,.057471264,.05066815,.06800618,.062275451,.023053667,.057471264,.054094665,.062275451,.06800618,.042021923,.040860213,,
6037a,"Los Angeles, CA",0603727,31080,"Los Angeles-Long Beach-Anaheim, CA",.0066137565,.0091352006,,.039408866,.03285078,.12210201,.082035929,.0066137565,.039408866,.027047332,.082035929,.12210201,.0091352006,.049462367,,
6037a,"Los Angeles, CA",0603729,31080,"Los Angeles-Long Beach-Anaheim, CA",.011148904,.014007309,,.057471264,.027282851,.07418856,.099401198,.011148904,.057471264,.025544703,.099401198,.07418856,.014007309,.032258064,,
6037a,"Los Angeles, CA",0603730,31080,"Los Angeles-Long Beach-Anaheim, CA",.01814059,.022533495,,.049261082,.036748331,.07418856,.075449102,.01814059,.049261082,.029301276,.075449102,.07418856,.022533495,.058064517,,
6037a,"Los Angeles, CA",0603732,31080,"Los Angeles-Long Beach-Anaheim, CA",.032123961,.038367845,,.042692941,.048440982,.044822257,.068862274,.032123961,.042692941,.038317055,.068862274,.044822257,.038367845,.077419356,,
6037a,"Los Angeles, CA",0603733,31080,"Los Angeles-Long Beach-Anaheim, CA",.032312926,.033495735,,.014778325,.027839644,.02782071,.038323354,.032312926,.014778325,.027798647,.038323354,.02782071,.033495735,.027956989,,
6037a,"Los Angeles, CA",0603734,31080,"Los Angeles-Long Beach-Anaheim, CA",.062547244,.049330086,,.031198686,.052338529,.035548687,.066467069,.062547244,.031198686,.053343352,.066467069,.035548687,.049330086,.049462367,,
6037a,"Los Angeles, CA",0603735,31080,"Los Angeles-Long Beach-Anaheim, CA",.049886622,.084043846,,.054187194,.062917598,.04327666,.053892214,.049886622,.054187194,.066867016,.053892214,.04327666,.084043846,.051612902,,
6037a,"Los Angeles, CA",0603744,31080,"Los Angeles-Long Beach-Anaheim, CA",.068594106,.070645556,,.029556651,.051224943,.010819165,.028742515,.068594106,.029556651,.051840723,.028742515,.010819165,.070645556,.049462367,,
6037a,"Los Angeles, CA",0603745,31080,"Los Angeles-Long Beach-Anaheim, CA",.069160998,.046285018,,.0082101803,.024498885,.00309119,.0065868264,.069160998,.0082101803,.028549962,.0065868264,.00309119,.046285018,.012903226,,
6037a,"Los Angeles, CA",0603746,31080,"Los Angeles-Long Beach-Anaheim, CA",.040816326,.040803898,,.02134647,.027282851,.013910355,.020958085,.040816326,.02134647,.03155522,.020958085,.013910355,.040803898,.015053763,,
6037a,"Los Angeles, CA",0603747,31080,"Los Angeles-Long Beach-Anaheim, CA",.038548753,.037758831,,.059113301,.054008909,.017001545,.016167665,.038548753,.059113301,.056348611,.016167665,.017001545,.037758831,.047311828,,
6037a,"Los Angeles, CA",0603748,31080,"Los Angeles-Long Beach-Anaheim, CA",.013794406,.014616322,,.052545156,.033964366,.069551781,.077844314,.013794406,.052545156,.030052591,.077844314,.069551781,.014616322,.045161292,,
6037a,"Los Angeles, CA",0603750,31080,"Los Angeles-Long Beach-Anaheim, CA",.066515498,.05542022,,.032840721,.045100223,.00927357,.014371257,.066515498,.032840721,.045830201,.014371257,.00927357,.05542022,.043010753,,
6037a,"Los Angeles, CA",0603751,31080,"Los Angeles-Long Beach-Anaheim, CA",.082010582,.058465287,,.026272578,.045657016,.00309119,.011377245,.082010582,.026272578,.048084147,.011377245,.00309119,.058465287,.038709678,,
6037a,"Los Angeles, CA",0603767,31080,"Los Angeles-Long Beach-Anaheim, CA",.058956917,.046894033,,.044334974,.050111357,.029366305,.025149701,.058956917,.044334974,.051840723,.025149701,.029366305,.046894033,.045161292,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603701,31080,"Los Angeles-Long Beach-Anaheim, CA",.019785309,,,.038404725,.02383532,.025789473,.018927446,.021299068,.038404725,.025789473,.017534677,.02383532,.018927446,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603702,31080,"Los Angeles-Long Beach-Anaheim, CA",.018206693,,,.038404725,.030335862,.035789475,.038643532,.019010738,.038404725,.035789475,.017011253,.030335862,.038643532,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603703,31080,"Los Angeles-Long Beach-Anaheim, CA",.033782363,,,.036189068,.040447816,.018947368,.01577287,.040133778,.036189068,.018947368,.024339179,.040447816,.01577287,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603704,31080,"Los Angeles-Long Beach-Anaheim, CA",.032835193,,,.025849335,.036475264,.013157895,.018138802,.037317373,.025849335,.013157895,.026171159,.036475264,.018138802,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603709,31080,"Los Angeles-Long Beach-Anaheim, CA",.005788255,,,.014771049,.013723366,.035263158,.023659306,.0054567857,.014771049,.035263158,.0062810783,.013723366,.023659306,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603710,31080,"Los Angeles-Long Beach-Anaheim, CA",.037044834,,,.035450518,.036114119,.022631578,.028391168,.035733145,.035450518,.022631578,.038995028,.036114119,.028391168,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603711,31080,"Los Angeles-Long Beach-Anaheim, CA",.01147127,,,.048005909,.025641026,.02631579,.026025238,.011089597,.048005909,.02631579,.012038733,.025641026,.026025238,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603712,31080,"Los Angeles-Long Beach-Anaheim, CA",.038412966,,,.019202363,.026363308,.02,.017350158,.040133778,.019202363,.02,.035854489,.026363308,.017350158,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603713,31080,"Los Angeles-Long Beach-Anaheim, CA",.014102294,,,.028803546,.018418202,.027894737,.022870662,.013553952,.028803546,.027894737,.014917561,.018418202,.022870662,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603714,31080,"Los Angeles-Long Beach-Anaheim, CA",.014102294,,,.031019202,.019140484,.041578948,.034700315,.010737546,.031019202,.041578948,.019104946,.019140484,.034700315,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603715,31080,"Los Angeles-Long Beach-Anaheim, CA",.022626815,,,.019940916,.019501625,.016842104,.02208202,.02041894,.019940916,.016842104,.025909448,.019501625,.02208202,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603716,31080,"Los Angeles-Long Beach-Anaheim, CA",.029677963,,,.014771049,.018779343,.0078947367,.012618297,.030452386,.014771049,.0078947367,.028526563,.018779343,.012618297,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603717,31080,"Los Angeles-Long Beach-Anaheim, CA",.020206273,,,.025849335,.026724448,.058947369,.052839115,.014610104,.025849335,.058947369,.028526563,.026724448,.052839115,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603718,31080,"Los Angeles-Long Beach-Anaheim, CA",.012839402,,,.022895126,.019862765,.03263158,.041798107,.014082028,.022895126,.03263158,.010991887,.019862765,.041798107,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603719,31080,"Los Angeles-Long Beach-Anaheim, CA",.019890549,,,.033234861,.031058144,.043157894,.052050475,.020594966,.033234861,.043157894,.018843235,.031058144,.052050475,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603720,31080,"Los Angeles-Long Beach-Anaheim, CA",.0079983165,,,.022895126,.021668473,.021052632,.025236594,.0066889632,.022895126,.021052632,.0099450406,.021668473,.025236594,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603726,31080,"Los Angeles-Long Beach-Anaheim, CA",.005788255,,,.028064992,.015167931,.048947368,.030757098,.0063369125,.028064992,.048947368,.0049725203,.015167931,.030757098,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603728,31080,"Los Angeles-Long Beach-Anaheim, CA",.005156809,,,.018463811,.011556518,.037368421,.038643532,.005104735,.018463811,.037368421,.0052342317,.011556518,.038643532,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603731,31080,"Los Angeles-Long Beach-Anaheim, CA",.0046306043,,,.020679468,.013362224,.046315789,.034700315,.0054567857,.020679468,.046315789,.0034022508,.013362224,.034700315,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603736,31080,"Los Angeles-Long Beach-Anaheim, CA",.014944222,,,.017725259,.019140484,.024736842,.028391168,.010385496,.017725259,.024736842,.021722062,.019140484,.028391168,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603737,31080,"Los Angeles-Long Beach-Anaheim, CA",.02946748,,,.02141802,.019140484,.018421052,.033123028,.021123042,.02141802,.018421052,.041873854,.019140484,.033123028,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603738,31080,"Los Angeles-Long Beach-Anaheim, CA",.033256158,,,.0096011814,.024918742,.0094736842,.014195584,.030628411,.0096011814,.0094736842,.037163045,.024918742,.014195584,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603739,31080,"Los Angeles-Long Beach-Anaheim, CA",.025047358,,,.031757753,.031058144,.021052632,.01577287,.026403802,.031757753,.021052632,.02303062,.031058144,.01577287,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603740,31080,"Los Angeles-Long Beach-Anaheim, CA",.025257841,,,.013293944,.024557602,.010526316,.01577287,.025171624,.013293944,.010526316,.025386024,.024557602,.01577287,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603741,31080,"Los Angeles-Long Beach-Anaheim, CA",.050620921,,,.0073855245,.019140484,.0052631581,.01104101,.052631579,.0073855245,.0052631581,.04763151,.019140484,.01104101,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603742,31080,"Los Angeles-Long Beach-Anaheim, CA",.048410863,,,.0051698671,.019862765,.0047368421,.012618297,.046822742,.0051698671,.0047368421,.050772049,.019862765,.012618297,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603743,31080,"Los Angeles-Long Beach-Anaheim, CA",.035781942,,,.0073855245,.017334778,.0068421052,.0047318614,.034853019,.0073855245,.0068421052,.037163045,.017334778,.0047318614,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603749,31080,"Los Angeles-Long Beach-Anaheim, CA",.021258682,,,.014771049,.024557602,.012631579,.01340694,.020770991,.014771049,.012631579,.021983774,.024557602,.01340694,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603752,31080,"Los Angeles-Long Beach-Anaheim, CA",.050726164,,,.0073855245,.029613579,.0047368421,.01577287,.048054919,.0073855245,.0047368421,.054697722,.029613579,.01577287,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603753,31080,"Los Angeles-Long Beach-Anaheim, CA",.012944643,,,.014771049,.014445649,.010526316,.01104101,.010385496,.014771049,.010526316,.016749542,.014445649,.01104101,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603754,31080,"Los Angeles-Long Beach-Anaheim, CA",.024415912,,,.032496307,.025279885,.013157895,.01104101,.024291499,.032496307,.013157895,.02460089,.025279885,.01104101,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603755,31080,"Los Angeles-Long Beach-Anaheim, CA",.02631025,,,.017725259,.015167931,.0073684212,.01104101,.02534765,.017725259,.0073684212,.027741428,.015167931,.01104101,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603756,31080,"Los Angeles-Long Beach-Anaheim, CA",.025152599,,,.014771049,.02094619,.0073684212,.010252366,.025875727,.014771049,.0073684212,.024077466,.02094619,.010252366,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603757,31080,"Los Angeles-Long Beach-Anaheim, CA",.048095137,,,.010339734,.025279885,.0073684212,.0047318614,.053687733,.010339734,.0073684212,.039780162,.025279885,.0047318614,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603758,31080,"Los Angeles-Long Beach-Anaheim, CA",.024836877,,,.028064992,.025641026,.014736842,.022870662,.027107904,.028064992,.014736842,.021460351,.025641026,.022870662,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603759,31080,"Los Angeles-Long Beach-Anaheim, CA",.020837719,,,.014771049,.018057059,.0099999998,.014195584,.020947017,.014771049,.0099999998,.020675216,.018057059,.014195584,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603760,31080,"Los Angeles-Long Beach-Anaheim, CA",.0059987372,,,.019940916,.015529072,.056842104,.033123028,.0047526844,.019940916,.056842104,.0078513483,.015529072,.033123028,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603761,31080,"Los Angeles-Long Beach-Anaheim, CA",.0087350029,,,.02141802,.015529072,.029999999,.026025238,.0084492164,.02141802,.029999999,.0091599058,.015529072,.026025238,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603762,31080,"Los Angeles-Long Beach-Anaheim, CA",.015259945,,,.014771049,.016973637,.022631578,.014195584,.016546384,.014771049,.022631578,.013347291,.016973637,.014195584,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603763,31080,"Los Angeles-Long Beach-Anaheim, CA",.025152599,,,.028803546,.028530154,.012105263,.014984227,.029220209,.028803546,.012105263,.019104946,.028530154,.014984227,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603764,31080,"Los Angeles-Long Beach-Anaheim, CA",.019785309,,,.03028065,.029613579,.027368421,.036277603,.019362789,.03028065,.027368421,.020413505,.029613579,.036277603,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603765,31080,"Los Angeles-Long Beach-Anaheim, CA",.0072616292,,,.033234861,.016973637,.026842106,.02681388,.0082731918,.033234861,.026842106,.005757655,.016973637,.02681388,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603766,31080,"Los Angeles-Long Beach-Anaheim, CA",.022521574,,,.012555392,.018418202,.0099999998,.014195584,.026227776,.012555392,.0099999998,.017011253,.018418202,.014195584,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603768,31080,"Los Angeles-Long Beach-Anaheim, CA",.0056830142,,,.031019202,.014445649,.034736842,.018138802,.0044006337,.031019202,.034736842,.0075896364,.014445649,.018138802,,,
6037b,"Los Angeles County (excluding Los Angeles city), CA",0603769,31080,"Los Angeles-Long Beach-Anaheim, CA",.017890971,,,.016248154,.021668473,.0099999998,.01104101,.020066889,.016248154,.0099999998,.014655849,.021668473,.01104101,,,
6059c,"Orange County, CA",0605901,31080,"Los Angeles-Long Beach-Anaheim, CA",.027653517,,.015267176,.071729958,.036458332,.10174881,.059602648,.027653517,.071729958,.036458332,.015267176,.059602648,.10174881,,,
6059c,"Orange County, CA",0605902,31080,"Los Angeles-Long Beach-Anaheim, CA",.024400163,,.019847328,.033755273,.028645834,.039745629,.032166511,.024400163,.033755273,.028645834,.019847328,.032166511,.039745629,,,
6059c,"Orange County, CA",0605903,31080,"Los Angeles-Long Beach-Anaheim, CA",.022773486,,.016793894,.069620252,.026041666,.13354531,.091769159,.022773486,.069620252,.026041666,.016793894,.091769159,.13354531,,,
6059c,"Orange County, CA",0605904,31080,"Los Angeles-Long Beach-Anaheim, CA",.024400163,,.021374045,.047819972,.044270832,.11605723,.1192053,.024400163,.047819972,.044270832,.021374045,.1192053,.11605723,,,
6059c,"Orange County, CA",0605905,31080,"Los Angeles-Long Beach-Anaheim, CA",.034566898,,.035114504,.051336147,.044270832,.044515103,.063386947,.034566898,.051336147,.044270832,.035114504,.063386947,.044515103,,,
6059c,"Orange County, CA",0605906,31080,"Los Angeles-Long Beach-Anaheim, CA",.04636031,,.036641221,.078762308,.049479168,.07790143,.079470202,.04636031,.078762308,.049479168,.036641221,.079470202,.07790143,,,
6059c,"Orange County, CA",0605907,31080,"Los Angeles-Long Beach-Anaheim, CA",.053680357,,.06259542,.049929675,.075520836,.065182827,.057710502,.053680357,.049929675,.075520836,.06259542,.057710502,.065182827,,,
6059c,"Orange County, CA",0605908,31080,"Los Angeles-Long Beach-Anaheim, CA",.049613666,,.039694656,.068917021,.057291668,.066772655,.075685903,.049613666,.068917021,.057291668,.039694656,.075685903,.066772655,,,
6059c,"Orange County, CA",0605909,31080,"Los Angeles-Long Beach-Anaheim, CA",.058967061,,.058015268,.043600563,.052083332,.017488075,.030274361,.058967061,.043600563,.052083332,.058015268,.030274361,.017488075,,,
6059c,"Orange County, CA",0605910,31080,"Los Angeles-Long Beach-Anaheim, CA",.080113865,,.10229008,.04922644,.065104164,.028616853,.052034058,.080113865,.04922644,.065104164,.10229008,.052034058,.028616853,,,
6059c,"Orange County, CA",0605911,31080,"Los Angeles-Long Beach-Anaheim, CA",.038633592,,.051908396,.046413504,.052083332,.044515103,.037842952,.038633592,.046413504,.052083332,.051908396,.037842952,.044515103,,,
6059c,"Orange County, CA",0605912,31080,"Los Angeles-Long Beach-Anaheim, CA",.093940623,,.082442746,.06399437,.109375,.028616853,.045411542,.093940623,.06399437,.109375,.082442746,.045411542,.028616853,,,
6059c,"Orange County, CA",0605913,31080,"Los Angeles-Long Beach-Anaheim, CA",.11142741,,.083969466,.058368497,.075520836,.020667726,.034058657,.11142741,.058368497,.075520836,.083969466,.034058657,.020667726,,,
6059c,"Orange County, CA",0605914,31080,"Los Angeles-Long Beach-Anaheim, CA",.040666938,,.027480915,.080872014,.059895832,.074721783,.069063388,.040666938,.080872014,.059895832,.027480915,.069063388,.074721783,,,
6059c,"Orange County, CA",0605915,31080,"Los Angeles-Long Beach-Anaheim, CA",.010980073,,.0030534351,.035864979,.010416667,.060413353,.034058657,.010980073,.035864979,.010416667,.0030534351,.034058657,.060413353,,,
6059c,"Orange County, CA",0605916,31080,"Los Angeles-Long Beach-Anaheim, CA",.11752745,,.12061068,.048523206,.072916664,.011128776,.029328289,.11752745,.048523206,.072916664,.12061068,.029328289,.011128776,,,
6059c,"Orange County, CA",0605917,31080,"Los Angeles-Long Beach-Anaheim, CA",.11834079,,.1480916,.029535865,.0546875,.017488075,.030274361,.11834079,.029535865,.0546875,.1480916,.030274361,.017488075,,,
6059c,"Orange County, CA",0605918,31080,"Los Angeles-Long Beach-Anaheim, CA",.045953639,,.074809164,.071729958,.0859375,.050874405,.058656577,.045953639,.071729958,.0859375,.074809164,.058656577,.050874405,,,
6065c,"Riverside County, CA",0606501,40140,"Riverside-San Bernardino-Ontario, CA",.087529048,,.13891532,.050184503,.056470588,.048780486,.019108281,.050184503,.048780486,.056470588,.019108281,.087529048,.13891532,,,
6065c,"Riverside County, CA",0606502,40140,"Riverside-San Bernardino-Ontario, CA",.082494192,,.060894385,.11881918,.084705882,.25152439,.095541403,.11881918,.25152439,.084705882,.095541403,.082494192,.060894385,,,
6065c,"Riverside County, CA",0606503,40140,"Riverside-San Bernardino-Ontario, CA",.029434547,,.015223596,.061254613,.051764704,.083841465,.050955415,.061254613,.083841465,.051764704,.050955415,.029434547,.015223596,,,
6065c,"Riverside County, CA",0606504,40140,"Riverside-San Bernardino-Ontario, CA",.029821843,,.030447192,.065682657,.044705883,.042682927,.070063695,.065682657,.042682927,.044705883,.070063695,.029821843,.030447192,,,
6065c,"Riverside County, CA",0606505,40140,"Riverside-San Bernardino-Ontario, CA",.07900852,,.095147476,.09372694,.096470587,.0625,.076433122,.09372694,.0625,.096470587,.076433122,.07900852,.095147476,,,
6065c,"Riverside County, CA",0606506,40140,"Riverside-San Bernardino-Ontario, CA",.070100695,,.06565176,.080442801,.079999998,.051829267,.063694268,.080442801,.051829267,.079999998,.063694268,.070100695,.06565176,,,
6065c,"Riverside County, CA",0606507,40140,"Riverside-San Bernardino-Ontario, CA",.090627417,,.070409134,.080442801,.082352944,.047256097,.044585988,.080442801,.047256097,.082352944,.044585988,.090627417,.070409134,,,
6065c,"Riverside County, CA",0606508,40140,"Riverside-San Bernardino-Ontario, CA",.11309063,,.11132255,.070848711,.11294118,.042682927,.10191083,.070848711,.042682927,.11294118,.10191083,.11309063,.11132255,,,
6065c,"Riverside County, CA",0606509,40140,"Riverside-San Bernardino-Ontario, CA",.058869094,,.057088487,.042066421,.035294119,.022865854,.038216561,.042066421,.022865854,.035294119,.038216561,.058869094,.057088487,,,
6065c,"Riverside County, CA",0606510,40140,"Riverside-San Bernardino-Ontario, CA",.056158017,,.058991436,.054612547,.035294119,.070121951,.070063695,.054612547,.070121951,.035294119,.070063695,.056158017,.058991436,,,
6065c,"Riverside County, CA",0606511,40140,"Riverside-San Bernardino-Ontario, CA",.079783112,,.07136061,.057564575,.11764706,.036585364,.11464968,.057564575,.036585364,.11764706,.11464968,.079783112,.07136061,,,
6065c,"Riverside County, CA",0606512,40140,"Riverside-San Bernardino-Ontario, CA",.036405887,,.035204567,.041328412,.037647057,.039634146,.044585988,.041328412,.039634146,.037647057,.044585988,.036405887,.035204567,,,
6065c,"Riverside County, CA",0606513,40140,"Riverside-San Bernardino-Ontario, CA",.058869094,,.063748814,.078228779,.051764704,.056402437,.095541403,.078228779,.056402437,.051764704,.095541403,.058869094,.063748814,,,
6065c,"Riverside County, CA",0606514,40140,"Riverside-San Bernardino-Ontario, CA",.078621224,,.082778305,.049446493,.07764706,.0625,.063694268,.049446493,.0625,.07764706,.063694268,.078621224,.082778305,,,
6065c,"Riverside County, CA",0606515,40140,"Riverside-San Bernardino-Ontario, CA",.049186677,,.042816367,.055350553,.035294119,.08079268,.050955415,.055350553,.08079268,.035294119,.050955415,.049186677,.042816367,,,
6067c,"Sacramento County, CA",0606701,40900,"Sacramento--Roseville--Arden-Arcade, CA",.068903536,,,.06596306,.09052334,.03409091,.062827222,.060975611,.076560661,.09052334,.06596306,.062827222,.03409091,,,
6067c,"Sacramento County, CA",0606702,40900,"Sacramento--Roseville--Arden-Arcade, CA",.088076696,,,.079155676,.097595476,.125,.12041885,.090243906,.085983507,.097595476,.079155676,.12041885,.125,,,
6067c,"Sacramento County, CA",0606703,40900,"Sacramento--Roseville--Arden-Arcade, CA",.042540442,,,.10290238,.080622345,.11363637,.099476442,.041463416,.043580685,.080622345,.10290238,.099476442,.11363637,,,
6067c,"Sacramento County, CA",0606704,40900,"Sacramento--Roseville--Arden-Arcade, CA",.10245656,,,.10554089,.10891089,.045454547,.083769634,.10243902,.1024735,.10891089,.10554089,.083769634,.045454547,,,
6067c,"Sacramento County, CA",0606705,40900,"Sacramento--Roseville--Arden-Arcade, CA",.061114442,,,.060686015,.060820367,.056818184,.073298432,.067073174,.055359244,.060820367,.060686015,.073298432,.056818184,,,
6067c,"Sacramento County, CA",0606706,40900,"Sacramento--Roseville--Arden-Arcade, CA",.10125824,,,.084432721,.08486563,.017045455,.039267015,.082926832,.11896349,.08486563,.084432721,.039267015,.017045455,,,
6067c,"Sacramento County, CA",0606707,40900,"Sacramento--Roseville--Arden-Arcade, CA",.053325344,,,.07651715,.070721358,.13068181,.11780105,.050000001,.056537103,.070721358,.07651715,.11780105,.13068181,,,
6067c,"Sacramento County, CA",0606708,40900,"Sacramento--Roseville--Arden-Arcade, CA",.17315757,,,.084432721,.08486563,.073863633,.078534029,.17195122,.17432274,.08486563,.084432721,.078534029,.073863633,,,
6067c,"Sacramento County, CA",0606709,40900,"Sacramento--Roseville--Arden-Arcade, CA",.12043139,,,.058047492,.09052334,.0625,.068062827,.11463415,.12603062,.09052334,.058047492,.068062827,.0625,,,
6067c,"Sacramento County, CA",0606710,40900,"Sacramento--Roseville--Arden-Arcade, CA",.073097661,,,.08707124,.094766617,.13068181,.096858636,.079268292,.067137808,.094766617,.08707124,.096858636,.13068181,,,
6067c,"Sacramento County, CA",0606711,40900,"Sacramento--Roseville--Arden-Arcade, CA",.088675857,,,.10554089,.086280055,.073863633,.062827222,.10365853,.074204944,.086280055,.10554089,.062827222,.073863633,,,
6067c,"Sacramento County, CA",0606712,40900,"Sacramento--Roseville--Arden-Arcade, CA",.026962252,,,.089709766,.049504951,.13636364,.096858636,.035365853,.018845702,.049504951,.089709766,.096858636,.13636364,,,
6071c,"San Bernardino County, CA",0607101,40140,"Riverside-San Bernardino-Ontario, CA",.058411215,.057503507,.06658446,.082644626,.086384974,.083700441,.066246055,.057503507,.058411215,.06658446,.086384974,.082644626,.083700441,.066246055,,
6071c,"San Bernardino County, CA",0607102,40140,"Riverside-San Bernardino-Ontario, CA",.074766353,.05890603,.086313196,.060606062,.096713617,.035242289,.044164039,.05890603,.074766353,.086313196,.096713617,.060606062,.035242289,.044164039,,
6071c,"San Bernardino County, CA",0607103,40140,"Riverside-San Bernardino-Ontario, CA",.081191592,.078541376,.085080147,.11019284,.09295775,.044052862,.050473187,.078541376,.081191592,.085080147,.09295775,.11019284,.044052862,.050473187,,
6071c,"San Bernardino County, CA",0607104,40140,"Riverside-San Bernardino-Ontario, CA",.043808412,.043478262,.044389643,.082644626,.082629107,.057268724,.066246055,.043478262,.043808412,.044389643,.082629107,.082644626,.057268724,.066246055,,
6071c,"San Bernardino County, CA",0607105,40140,"Riverside-San Bernardino-Ontario, CA",.040887851,.043478262,.044389643,.088154271,.040375587,.10132159,.082018927,.043478262,.040887851,.044389643,.040375587,.088154271,.10132159,.082018927,,
6071c,"San Bernardino County, CA",0607106,40140,"Riverside-San Bernardino-Ontario, CA",.047313083,.051893409,.05918619,.049586777,.037558686,.048458152,.056782335,.051893409,.047313083,.05918619,.037558686,.049586777,.048458152,.056782335,,
